4.562,3.2789,4.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,4.705,0.9179999999999999,9.184,0.0,1.071,1.077,0.0,0.0,0.0,1.641,0.0,1.0,0.0,0.0,2.0,-0.207,0.0,0.0,1.521,0.0,0.0,0.0,0.0,7.129,2.278,0.0,12.952,0.0,4.0,1
3.0,2.7098,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,2.1,0.9179999999999999,6.593999999999999,0.0,1.1079999999999999,1.167,0.0,0.0,0.0,1.024,0.0,0.0,0.0,0.0,1.4140000000000001,1.073,0.0,8.361,1.3330000000000002,0.0,0.0,0.0,1.0,3.0460000000000003,5.0,0.0,6.69,0.0,0.0,0
5.04,3.6112,0.0,0.0,1.0,0.0,2.0,41.2,0.0,4.0,3.0,-1.29,3.483,1.258,10.158999999999999,8.0,1.069,1.127,0.0,1.0,0.0,1.199,1.0,0.0,0.0,0.0,2.323,0.005,0.0,30.959,1.7109999999999999,0.0,1.0,2.0,1.0,3.888,3.5,1.0,8.706,0.0,0.0,0
4.91,2.7414,0.0,0.0,0.0,0.0,2.0,52.9,0.0,2.0,0.0,-0.302,3.364,0.629,10.06,5.0,1.018,1.0979999999999999,0.0,0.0,0.0,1.2790000000000001,3.0,0.0,0.0,0.0,2.333,0.004,0.0,10.717,1.207,0.0,1.0,0.0,0.0,3.767,2.5,0.0,8.427,0.0,0.0,0
5.2620000000000005,4.5221,1.0,0.0,0.0,0.0,0.0,28.3,3.0,4.0,0.0,0.0,3.8560000000000003,2.733,10.387,12.0,0.987,1.1440000000000001,0.0,0.0,0.0,1.187,0.0,0.0,0.0,0.0,2.2569999999999997,0.0,0.0,12.436,3.4410000000000003,0.0,0.0,0.0,0.0,4.415,2.115,0.0,9.152000000000001,0.0,0.0,1
5.053999999999999,2.3939,2.0,1.0,8.0,0.0,6.0,42.9,0.0,2.0,16.0,0.0,4.393,1.709,10.966,4.0,1.032,1.128,0.0,1.0,0.0,1.2890000000000001,2.0,0.0,1.0,0.0,2.374,0.0,0.0,21.618000000000002,5.285,0.0,6.0,14.0,0.0,4.09,2.758,6.0,9.674,0.0,2.0,1
4.562,3.1297,0.0,0.0,2.0,0.0,2.0,37.5,0.0,0.0,4.0,0.0,2.997,0.875,9.54,0.0,0.991,1.14,0.0,0.0,0.0,1.242,1.0,0.0,0.0,0.0,2.17,0.045,0.0,0.0,1.14,0.0,2.0,4.0,4.0,3.633,2.417,2.0,7.968999999999999,0.0,0.0,1
4.658,2.9363,0.0,0.0,2.0,0.0,2.0,38.1,1.0,1.0,4.0,-0.07400000000000001,3.3139999999999996,1.455,9.9,1.0,1.003,1.137,0.0,0.0,0.0,1.239,1.0,0.0,0.0,0.0,2.22,-0.008,0.0,10.556,2.349,0.0,2.0,5.0,3.0,3.658,2.591,2.0,8.311,0.0,0.0,1
5.32,2.628,0.0,0.0,2.0,1.0,2.0,42.9,3.0,0.0,3.0,1.361,3.4539999999999997,0.773,10.617,0.0,0.975,1.122,0.0,0.0,0.0,1.3,3.0,0.0,0.0,0.0,2.428,0.001,0.0,0.0,1.204,1.0,1.0,5.0,1.0,3.792,1.9040000000000001,1.0,8.475,0.0,0.0,1
4.0,2.6264,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,2.167,0.8109999999999999,8.318,0.0,0.972,1.166,0.0,0.0,0.0,1.182,0.0,0.0,0.0,0.0,1.732,-0.522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.991,2.0,1.0,6.579,0.0,0.0,0
5.313,2.7782,0.0,0.0,0.0,1.0,2.0,40.0,4.0,1.0,0.0,0.0,3.5639999999999996,1.6969999999999998,10.592,2.0,0.976,1.125,0.0,0.0,0.0,1.274,1.0,0.0,0.0,0.0,2.329,-0.001,0.0,10.535,2.986,0.0,0.0,0.0,0.0,3.6919999999999997,2.161,0.0,8.482000000000001,0.0,0.0,1
5.431,2.8955,0.0,0.0,0.0,2.0,0.0,32.1,4.0,1.0,1.0,0.374,3.233,0.8320000000000001,10.681,2.0,0.982,1.1440000000000001,0.0,0.0,0.0,1.232,1.0,0.0,0.0,0.0,2.394,-0.006999999999999999,0.0,11.254000000000001,1.055,2.0,0.0,6.0,1.0,3.573,2.242,1.0,8.088,0.0,0.0,1
3.8480000000000003,2.8521,0.0,0.0,0.0,0.0,0.0,27.3,2.0,2.0,0.0,0.0,2.858,2.0,8.584,1.0,0.993,1.151,0.0,0.0,0.0,1.117,0.0,0.0,0.0,0.0,1.879,-0.076,0.0,0.0,3.284,0.0,0.0,0.0,1.0,2.997,2.375,0.0,7.074,0.0,0.0,0
5.0,3.1241,0.0,0.0,0.0,1.0,0.0,25.0,3.0,0.0,0.0,0.0,2.388,0.722,9.657,0.0,0.97,1.161,0.0,0.0,0.0,1.176,0.0,0.0,0.0,0.0,2.0,0.325,0.0,0.0,0.8,0.0,0.0,3.0,2.0,3.2239999999999998,2.25,1.0,7.03,0.0,0.0,1
4.562,3.3225,0.0,0.0,0.0,0.0,0.0,31.3,3.0,1.0,0.0,0.259,2.634,0.9179999999999999,9.184,2.0,0.9840000000000001,1.143,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0.0,2.0,-0.218,0.0,10.144,1.521,0.0,0.0,0.0,0.0,3.375,2.667,0.0,7.403,0.0,0.0,0
