18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.858320000000003,18.85831,18.85831,18.85831,18.85831,18.85831,18.85831,18.85831,18.8583,18.8583,18.8583,18.85829,18.85829,18.85828,18.85828,18.85827,18.85826,18.85825,18.85823,18.85821,18.85819,18.85817,18.85814,18.8581,18.858060000000002,18.85801,18.85795,18.857870000000002,18.857789999999998,18.85768,18.85755,18.8574,18.85722,18.857,18.85674,18.85643,18.85606,18.855610000000002,18.855079999999997,18.854429999999997,18.85366,18.85274,18.85164,18.85032,18.84873,18.846829999999997,18.84456,18.841829999999998,18.83857,18.83465,18.82997,18.82435,18.81762,18.80956,18.79991,18.788339999999998,18.77448,18.75787,18.73798,18.71414,18.685589999999998,18.65138,18.61039,18.56129,18.50246,18.43198,18.34754,18.24638,18.12518,17.979979999999998,17.80602,17.5976,17.34791,17.04877,16.690379999999998,16.26101,15.74659,15.1303,14.39194,13.50735,14.39194,15.1303,15.74659,16.26101,16.690379999999998,17.04877,17.34791,17.5976,17.80602,17.979979999999998,18.12518,18.24638,0
7892.62923,7892.629209999999,7892.629190000001,7892.6291599999995,7892.6291200000005,7892.62907,7892.62901,7892.62893,7892.62882,7892.6287,7892.62853,7892.628320000001,7892.628059999999,7892.62773,7892.6273,7892.626759999999,7892.62607,7892.6252,7892.62409,7892.6226799999995,7892.62089,7892.6186099999995,7892.615709999999,7892.612040000001,7892.607370000001,7892.60143,7892.593890000001,7892.5843,7892.572120000001,7892.55665,7892.53698,7892.511990000001,7892.480240000001,7892.4399,7892.388640000001,7892.3235,7892.2407299999995,7892.13556,7892.001929999999,7891.83212,7891.616359999999,7891.3422,7890.993829999999,7890.551170000001,7889.98871,7889.274,7888.365859999999,7887.211909999999,7885.745640000001,7883.8825099999995,7881.515109999999,7878.50694,7874.68458,7869.82765,7863.6561599999995,7855.81428,7845.849920000001,7833.188609999999,7817.10038,7796.6577099999995,7770.68203,7737.675759999999,7695.73601,7642.444840000001,7574.72987,7488.6871599999995,7379.35612,7240.4335200000005,7063.9101,6839.608840000001,6554.59815,6192.44643,5732.274670000001,5147.55274,4404.56989,5147.55274,5732.274670000001,6192.44643,6554.59815,6839.608840000001,7063.9101,7240.4335200000005,7379.35612,7488.6871599999995,7574.72987,7642.444840000001,7695.73601,7737.675759999999,7770.68203,7796.6577099999995,7817.10038,7833.188609999999,7845.849920000001,7855.81428,7863.6561599999995,7869.82765,7874.68458,7878.50694,7881.515109999999,7883.8825099999995,0
4.18536,4.18536,4.18536,4.18536,4.18537,4.18537,4.18538,4.18538,4.18539,4.1854,4.18541,4.18543,4.18544,4.18547,4.18549,4.18553,4.185569999999999,4.18562,4.18569,4.18577,4.1858699999999995,4.186,4.18616,4.18635,4.18659,4.18689,4.18727,4.18773,4.1883,4.18901,4.1899,4.19099,4.19236,4.19405,4.19614,4.19875,4.201980000000001,4.206,4.21098,4.21716,4.22484,4.234369999999999,4.2462,4.26088,4.27911,4.301740000000001,4.32983,4.36469,4.40797,4.46169,4.52838,4.61115,4.71391,4.84146,4.99979,5.196330000000001,4.99979,4.84146,4.71391,4.61115,4.52838,4.46169,4.40797,4.36469,4.32983,4.301740000000001,4.27911,4.26088,4.2462,4.234369999999999,4.22484,4.21716,4.21098,4.206,4.201980000000001,4.19875,4.19614,4.19405,4.19236,4.19099,4.1899,4.18901,4.1883,4.18773,4.18727,4.18689,4.18659,4.18635,4.18616,4.186,4.1858699999999995,4.18577,4.18569,4.18562,4.185569999999999,4.18553,4.18549,4.18547,4.18544,4.18543,1
4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70985,4.70984,4.70984,4.70984,4.70984,4.70984,4.70983,4.70983,4.70982,4.70982,4.70981,4.70979,4.70978,4.70976,4.70973,4.70969,4.70964,4.70958,4.7095,4.7094,4.70926,4.70909,4.70886,4.708559999999999,4.70817,4.707669999999999,4.7070099999999995,4.70616,4.70505,4.70361,4.70174,4.6993,4.69613,4.69201,4.68665,4.67967,4.6706,4.6588,4.64345,4.62349,4.59754,4.56377,4.5198599999999995,4.46275,4.38847,4.29186,4.1662099999999995,4.00279,3.7902400000000003,3.51379,3.15425,3.51379,3.7902400000000003,4.00279,4.1662099999999995,4.29186,4.38847,4.46275,4.5198599999999995,4.56377,4.59754,4.62349,4.64345,4.6588,4.6706,4.67967,4.68665,4.69201,4.69613,4.6993,4.70174,4.70361,4.70505,0
939.0074599999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074699999999,939.0074800000001,939.0074800000001,939.0074800000001,939.0074900000001,939.0075,939.0075099999999,939.0075199999999,939.0075300000001,939.00755,939.0075800000001,939.00761,939.00765,939.0077,939.00776,939.00785,939.00795,939.00809,939.00826,939.0084800000001,939.0087699999999,939.00913,939.00959,939.0101800000001,939.01094,939.0119,939.01314,939.0147099999999,939.01673,939.01931,939.0226,939.02681,939.03219,939.0390699999999,939.04786,939.0590900000001,939.07344,939.0917900000001,939.1152400000001,939.1452199999999,939.1835199999999,939.2324800000001,939.2950599999999,939.37504,939.47726,939.6079,939.77488,939.98829,940.2610400000001,940.60965,941.0552,941.62466,942.3524800000001,943.28269,944.47159,945.9911199999999,947.9332,950.41536,953.58779,957.6424300000001,962.8246300000001,969.44796,977.91316,988.73246,1002.5604900000001,1020.2339699999999,1042.82227,1071.69216,1108.59048,1155.74986,1216.02381,1293.05935,1391.51773,1293.05935,1216.02381,1155.74986,1108.59048,1071.69216,1042.82227,1020.2339699999999,1002.5604900000001,988.73246,977.91316,969.44796,962.8246300000001,957.6424300000001,953.58779,950.41536,947.9332,1
26.0108,26.01079,26.01077,26.01074,26.01071,26.01066,26.0106,26.01053,26.01044,26.01032,26.01016,26.00996,26.009710000000002,26.00938,26.00895,26.00841,26.00771,26.00681,26.00566,26.004179999999998,26.002270000000003,25.99983,25.996679999999998,25.992639999999998,25.98744,25.98077,25.972189999999998,25.96116,25.94699,25.92878,25.90537,25.8753,25.83665,25.78698,25.72314,25.64111,25.53569,25.40021,25.2261,25.00235,24.71481,24.34528,23.8704,23.26012,23.8704,24.34528,24.71481,25.00235,25.2261,25.40021,25.53569,25.64111,25.72314,25.78698,25.83665,25.8753,25.90537,25.92878,25.94699,25.96116,25.972189999999998,25.98077,25.98744,25.992639999999998,25.996679999999998,25.99983,26.002270000000003,26.004179999999998,26.00566,26.00681,26.00771,26.00841,26.00895,26.00938,26.009710000000002,26.00996,26.01016,26.01032,26.01044,26.01053,26.0106,26.01066,26.01071,26.01074,26.01077,26.01079,26.0108,26.010820000000002,26.01083,26.01083,26.010839999999998,26.010839999999998,26.01085,26.01085,26.01085,26.01085,26.01086,26.01086,26.01086,26.01086,0
1083.0791199999999,1082.5281300000001,1081.81307,1080.8850699999998,1079.68073,1078.1177599999999,1076.08937,1073.45695,1070.04064,1065.6070300000001,1059.85315,1052.3858699999998,1042.69498,1030.1183,1013.7965,992.6143699999999,965.12456,929.44878,883.14937,823.06281,745.08353,823.06281,883.14937,929.44878,965.12456,992.6143699999999,1013.7965,1030.1183,1042.69498,1052.3858699999998,1059.85315,1065.6070300000001,1070.04064,1073.45695,1076.08937,1078.1177599999999,1079.68073,1080.8850699999998,1081.81307,1082.5281300000001,1083.0791199999999,1083.50369,1083.83083,1084.0829099999999,1084.27715,1084.42682,1084.54214,1084.63101,1084.69949,1084.75225,1084.7929,1084.8242300000002,1084.84837,1084.86697,1084.8813,1084.89235,1084.90086,1084.90741,1084.91247,1084.91636,1084.9193599999999,1084.92167,1084.92345,1084.92482,1084.92588,1084.9267,1084.92732,1084.92781,1084.92818,1084.9284699999998,1084.92869,1084.92886,1084.92899,1084.92909,1084.9291699999999,1084.92923,1084.92928,1084.92931,1084.9293400000001,1084.9293599999999,1084.92938,1084.92939,1084.9294,1084.92941,1084.92941,1084.92942,1084.92942,1084.92942,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,1084.9294300000001,0
80027.8665,80027.86089,80027.8542,80027.84626,80027.8368,80027.82555,80027.81217,80027.79625,80027.77731,80027.75477999999,80027.72797,80027.69608,80027.65814,80027.613,80027.55931,80027.49542,80027.41942,80027.32901,80027.22145,80027.09348,80026.94124,80026.76013,80026.54466,80026.28832,80025.98337,80025.62057,80025.18896,80024.67547999999,80024.0646,80023.33786,80022.47327999999,80021.4447,80020.22103,80018.76526,80017.03336,80014.97297,80012.52177,80009.60564,80006.13639,80002.00911,79997.09899,79991.25752999999,79984.3081,79976.04054,79966.20482,79954.50351000001,79940.58276,79924.02158,79904.31915,79880.87966,79852.99429,79819.81973999999,79780.35281,79733.39997,79677.54135,79611.08773,79532.0295,79437.97589,79326.08262999999,79192.966,79034.60042999999,78846.19684,78622.05776,78355.40504,78038.1749,77660.77406,77211.78963,76677.64397,76042.18411,75286.19325,74386.80965,73316.83524,72043.9132,70529.54936,68727.9482,66584.62793,68727.9482,70529.54936,72043.9132,73316.83524,74386.80965,75286.19325,76042.18411,76677.64397,77211.78963,77660.77406,78038.1749,78355.40504,78622.05776,78846.19684,79034.60042999999,79192.966,79326.08262999999,79437.97589,79532.0295,79611.08773,79677.54135,79733.39997,79780.35281,79819.81973999999,0
34.654309999999995,35.10483,35.6808,36.417159999999996,37.358579999999996,38.56216,40.1009,42.06813,44.58319,47.79861,44.58319,42.06813,40.1009,38.56216,37.358579999999996,36.417159999999996,35.6808,35.10483,34.654309999999995,34.30192,34.02629,33.8107,33.64206,33.51016,33.40699,33.32629,33.26316,33.21379,33.17517,33.14497,33.121340000000004,33.10286,33.0884,33.077090000000005,33.06825,33.06133,33.05592,33.05169,33.04838,33.045790000000004,33.04376,33.04218,33.04094,33.039970000000004,33.03921,33.03862,33.03816,33.03779,33.03751,33.037290000000006,33.03711,33.03698,33.03687,33.03679,33.03672,33.03667,33.03663,33.0366,33.03658,33.036559999999994,33.03654,33.03653,33.03652,33.03652,33.03651,33.03651,33.0365,33.0365,33.0365,33.0365,33.0365,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,33.03649,1
399.92179,399.92179,399.92179,399.92179,399.92179,399.92179,399.92179,399.92179,399.92179,399.9218,399.9218,399.9218,399.92181,399.92181,399.92182,399.92183,399.92184,399.92185,399.92186,399.92188,399.92191,399.92194,399.92197999999996,399.92203,399.92208999999997,399.92217,399.92228,399.9224,399.92256000000003,399.92276,399.92302,399.92334,399.92374,399.92424,399.92488,399.92568,399.9267,399.92797,399.92957,399.93158999999997,399.93414,399.93734,399.94138,399.94647000000003,399.95287,399.96094,399.9711,399.98389,400.00001000000003,400.02031,400.04587999999995,400.07808,400.11863,400.16971,400.23405,400.31507999999997,400.41714,400.54568,400.70757000000003,400.91148,401.1683,401.49177000000003,401.89917,402.4123,403.05857000000003,403.87256,404.89777000000004,406.18901,407.81532999999996,409.86367,412.44354,415.69288,419.78540999999996,424.93993,431.43203,439.6088,449.90740999999997,462.87845999999996,479.21545,499.7918,479.21545,462.87845999999996,449.90740999999997,439.6088,431.43203,424.93993,419.78540999999996,415.69288,412.44354,409.86367,407.81532999999996,406.18901,404.89777000000004,403.87256,403.05857000000003,402.4123,401.89917,401.49177000000003,401.1683,400.91148,1
