1.0,0.0,0.64122,0.01403,0.34146,-0.024390000000000002,0.52751,0.03466,0.19512000000000002,0.12195,0.43313,0.04755,0.21950999999999998,0.048780000000000004,0.29268,0.0,0.36585,0.0,0.31706999999999996,0.07317,0.26829000000000003,0.12195,0.23698000000000002,0.058129999999999994,0.21950999999999998,0.09756000000000001,0.19304000000000002,0.05641,0.1741,0.05504,0.19512000000000002,0.0,0.17073,0.07317,0
1.0,0.0,-1.0,0.28105,0.22221999999999997,0.15033,-0.75693,-0.7098399999999999,-0.30719,0.7124199999999999,-1.0,1.0,-0.81699,0.33987,-0.79085,-0.026139999999999997,-0.98039,-0.8300700000000001,-0.60131,-0.5424800000000001,-0.04575,-0.8300700000000001,0.9411799999999999,-0.9411799999999999,-1.0,-0.43137,0.74385,0.09176000000000001,-1.0,0.052289999999999996,0.18300999999999998,0.026139999999999997,-0.40201,-0.48241000000000006,1
1.0,0.0,0.94531,-0.035160000000000004,-1.0,-0.33203,-1.0,-0.01563,0.9726600000000001,0.01172,0.9335899999999999,-0.019530000000000002,-1.0,0.16405999999999998,-1.0,-0.00391,0.9531299999999999,-0.035160000000000004,0.9218799999999999,-0.027339999999999996,-0.99219,0.11719,-0.9335899999999999,0.34765999999999997,0.9570299999999999,-0.00391,0.8204100000000001,0.13758,0.9023399999999999,-0.06641,-1.0,-0.1875,-1.0,-0.34375,1
1.0,0.0,0.68148,0.1037,0.77037,0.03457,0.65185,0.08148,0.60988,-0.00494,0.7901199999999999,0.11852,0.59753,0.04938,0.62469,0.0963,0.78272,-0.17531,0.73827,-0.10864000000000001,0.48641999999999996,0.00988,0.60988,0.08148,0.66667,-0.1284,0.63773,-0.02451,0.76543,0.02222,0.61235,-0.0716,0.51358,-0.04691,0
1.0,0.0,0.49515,0.09709,0.29612,0.05825,0.34951,0.0,0.57282,-0.02427,0.5825199999999999,0.02427,0.33495,0.04854,0.52427,0.00485,0.47086999999999996,-0.1068,0.43204,0.00485,0.34951,0.05825,0.18932000000000002,0.25728,0.31068,-0.15049,0.36546999999999996,0.03815,0.3932,0.17476,0.26214,0.0,0.37379,-0.01942,0
1.0,0.0,0.6,0.03333,0.6333300000000001,0.06667000000000001,0.7,0.06667000000000001,0.7,0.0,0.6333300000000001,0.0,0.8,0.0,0.73333,0.0,0.7,0.1,0.66667,0.1,0.73333,-0.03333,0.76667,0.0,0.6333300000000001,0.13333,0.65932,0.10167999999999999,0.6,0.13333,0.6,0.16667,0.6333300000000001,0.16667,0
1.0,0.0,0.9970100000000001,0.21677,0.91966,0.4703,0.76902,0.62415,0.5331199999999999,0.7812,0.36774,0.8829100000000001,0.10107000000000001,0.8331200000000001,-0.06827000000000001,0.89274,-0.28269,0.72073,-0.43706999999999996,0.61688,-0.55769,0.4812,-0.65,0.35534,-0.64658,0.15908,-0.66651,0.02277,-0.64872,-0.13462000000000002,-0.54615,-0.22949,-0.47201000000000004,-0.35031999999999996,0
1.0,0.0,1.0,-0.08714,1.0,-0.17263,0.86635,-0.81779,0.9481700000000001,0.61053,0.95473,-0.41381999999999997,0.8848600000000001,-0.31736,0.8793700000000001,-0.23433,0.8105100000000001,-0.6218,0.12245,-1.0,0.90284,0.11052999999999999,0.62357,-0.78547,0.55389,-0.82868,0.48136,-0.8658299999999999,0.4065,-0.89674,0.32984,-0.9212799999999999,-0.13341,-1.0,0
1.0,0.0,0.85736,0.00075,0.81927,-0.056760000000000005,0.7752100000000001,-0.041819999999999996,0.8431700000000001,0.09037,0.8625799999999999,0.11949000000000001,0.88051,-0.061239999999999996,0.78342,0.0351,0.83719,-0.06796,0.8357,-0.1419,0.88125,0.01195,0.90515,0.0224,0.79686,-0.01942,0.82383,-0.03678,0.88125,-0.06423,0.73936,-0.01942,0.79089,-0.09186,0
1.0,0.0,0.59887,0.14689000000000002,0.69868,-0.13935999999999998,0.8512200000000001,-0.13935999999999998,0.80979,0.024480000000000002,0.50471,0.02825,0.6742,-0.0452,0.80791,-0.13748,0.51412,-0.24481999999999998,0.8154399999999999,-0.14313,0.70245,-0.0037700000000000003,0.33333,0.06215,0.56121,-0.33145,0.61444,-0.16837,0.5273100000000001,-0.02072,0.53861,-0.31262,0.6742,-0.22034,0
1.0,0.0,0.8777200000000001,-0.08152000000000001,0.83424,0.07337,0.84783,0.040760000000000005,0.77174,-0.02174,0.77174,-0.05707,0.82337,-0.10597999999999999,0.67935,-0.00543,0.8804299999999999,-0.20924,0.83424,0.03261,0.86413,-0.05977999999999999,0.97283,-0.27989,0.85054,-0.1875,0.83705,-0.10211,0.8587,-0.03261,0.78533,-0.1087,0.79076,-0.00543,0
1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.4375,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1
1.0,0.0,0.93147,0.29281999999999997,0.7991699999999999,0.5575600000000001,0.5995199999999999,0.71596,0.26203000000000004,0.9265100000000001,0.046360000000000005,0.9674799999999999,-0.23237,0.9513,-0.5592600000000001,0.81018,-0.73329,0.62385,-0.90995,0.362,-0.9225399999999999,0.0604,-0.9361799999999999,-0.19838,-0.8319200000000001,-0.46906000000000003,-0.65165,-0.6955600000000001,-0.41223000000000004,-0.85725,-0.1359,-0.93953,0.10007,-0.9482299999999999,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.375,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1
1.0,0.0,0.52542,-0.0339,0.94915,0.08475,0.52542,-0.16949,0.30508,-0.01695,0.50847,-0.13559000000000002,0.64407,0.28814,0.8305100000000001,-0.35593,0.54237,0.01695,0.5593199999999999,0.0339,0.59322,0.30508,0.86441,0.05085,0.40678000000000003,0.15254,0.67287,-0.00266,0.6610199999999999,-0.0339,0.8305100000000001,-0.15254,0.76271,-0.10169,0
1.0,0.0,0.08333,-0.20685,-1.0,1.0,-1.0,1.0,0.71875,0.47173000000000004,-0.8214299999999999,-0.6272300000000001,-1.0,-1.0,-1.0,1.0,-0.027530000000000002,0.5915199999999999,-0.42113,-0.42113,-0.74628,-1.0,-1.0,-0.46801000000000004,-1.0,0.2381,1.0,-1.0,-1.0,-0.38914,-1.0,-1.0,-1.0,0.61458,1
1.0,0.0,-1.0,-1.0,-0.50694,1.0,1.0,-1.0,1.0,0.53819,0.0,0.0,0.23958000000000002,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.71528,1.0,0.33333,-1.0,1.0,-1.0,0.69792,-1.0,0.47568999999999995,1.0,1
1.0,0.0,0.17188,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.61354,-0.67708,0.80521,0.36146,0.51979,0.14375,0.0,0.0,-1.0,-0.27083,-0.8479200000000001,0.9625,1.0,1.0,-1.0,0.67708,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7479,0.0084,0.8331200000000001,0.01659,0.8263799999999999,0.02469,0.86555,0.01681,0.6050399999999999,0.058820000000000004,0.79093,0.047310000000000005,0.77441,0.05407000000000001,0.6470600000000001,0.19328,0.84034,0.04202,0.71285,0.07122,0.68895,0.07577,0.66387,0.08403,0.6372800000000001,0.08296,0.61345,0.01681,0.58187,0.08757000000000001,0.5533,0.08891,0
1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,-1.0,1.0,-1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1
1.0,0.0,0.74468,0.10638,0.8870600000000001,0.00982,0.8854200000000001,0.014709999999999999,0.87234,-0.014180000000000002,0.7305,0.10638,0.8765700000000001,0.02912,0.87235,0.033819999999999996,0.95745,0.07801,0.95035,0.04255,0.8559700000000001,0.04743,0.84931,0.05177999999999999,0.87234,0.11348,0.83429,0.06014,0.74468,-0.035460000000000005,0.8171,0.068,0.80774,0.07173,0
1.0,0.0,0.8757799999999999,0.03727,0.89951,0.00343,0.8921,0.0051,0.86335,0.0,0.95031,0.07453,0.87021,0.009940000000000001,0.86303,0.01151,0.8385100000000001,-0.062110000000000005,0.85714,0.02484,0.8418200000000001,0.016030000000000003,0.83486,0.017490000000000002,0.79503,-0.04348,0.82111,0.02033,0.8198799999999999,0.08696,0.80757,0.02308,0.80088,0.02441,0
0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1
1.0,0.0,1.0,-0.06604,1.0,0.62937,1.0,0.09557,1.0,0.2028,1.0,-1.0,1.0,-0.40559,1.0,-0.15850999999999998,1.0,0.04895,1.0,-0.61538,1.0,-0.26573,1.0,-1.0,1.0,-0.5804199999999999,1.0,-0.81372,1.0,-1.0,1.0,-0.78555,1.0,-0.48252,0
1.0,0.0,1.0,0.45455,1.0,0.54545,0.81818,0.63636,1.0,-0.09091,1.0,0.0,0.81818,-0.45455,0.63636,0.27273000000000003,1.0,-0.63636,1.0,-0.27273000000000003,0.90909,-0.45455,1.0,0.0775,1.0,-0.09091,1.0,0.08867,1.0,0.36364,1.0,0.63636,0.72727,0.27273000000000003,0
1.0,0.0,0.32789,0.11042,0.1597,0.29308,0.1402,0.74485,-0.25131,0.9199299999999999,-0.16502999999999998,0.26664,-0.6371399999999999,0.24865,-0.9765,-0.00337,-0.23226999999999998,-0.19909000000000002,-0.30522,-0.48886,-0.14426,-0.89991,0.09345,-0.28916,0.28307,-0.1856,0.39599,-0.11498,0.31005,0.056139999999999995,0.21443,0.2054,0.13376,0.26421999999999995,0
1.0,0.0,0.8703200000000001,0.46971999999999997,0.53945,0.8216100000000001,0.1038,0.95275,-0.38033,0.87916,-0.73939,0.58226,-0.92099,0.16731,-0.8241700000000001,-0.24941999999999998,-0.59383,-0.63342,-0.24011999999999997,-0.82881,0.18823,-0.78699,0.51557,-0.5743,0.6927399999999999,-0.24843,0.69097,0.10484,0.52798,0.39762,0.25974,0.5657300000000001,-0.06738999999999999,0.57552,0
1.0,0.0,0.9265700000000001,0.04174,0.89266,0.15766,0.86098,0.19791,0.83675,0.36526,0.80619,0.40198,0.76221,0.40552,0.66586,0.4836,0.60101,0.51752,0.53392,0.5218,0.48435,0.5421199999999999,0.42546000000000006,0.55684,0.3334,0.55274,0.26978,0.54214,0.22307,0.5344800000000001,0.14312,0.49123999999999995,0.11573,0.46571,0
1.0,0.0,0.9060799999999999,-0.016569999999999998,0.9812200000000001,-0.01989,0.95691,-0.03646,0.85746,0.0011,0.8972399999999999,-0.03315,0.89061,-0.01436,0.9060799999999999,-0.0453,0.91381,-0.00884,0.8077300000000001,-0.12928,0.8872899999999999,0.01215,0.92155,-0.0232,0.9105,-0.02099,0.8914700000000001,-0.0776,0.82983,-0.17238,0.9602200000000001,-0.03757,0.87403,-0.16243,0
1.0,0.0,0.97714,0.19049000000000002,0.82683,0.46258999999999995,0.7177100000000001,0.58732,0.47968,0.84278,0.31409000000000004,0.92643,0.10289000000000001,0.93945,-0.13254000000000002,0.8429,-0.3202,0.9162399999999999,-0.52145,0.79525,-0.68274,0.49508,-0.77408,0.33537,-0.8537600000000001,0.17849,-0.83314,-0.013580000000000002,-0.8236600000000001,-0.19321,-0.67289,-0.33662,-0.59943,-0.497,0
1.0,0.0,0.7408399999999999,0.04974,0.79074,0.02543,0.78575,0.03793,0.6623,0.09948,0.67801,0.31151999999999996,0.75934,0.07347999999999999,0.74695,0.08442000000000001,0.70681,-0.07852999999999999,0.63613,0.0,0.70021,0.11355,0.68183,0.12185,0.6701600000000001,0.15445,0.64158,0.13608,0.6570699999999999,0.17539000000000002,0.59759,0.14697000000000002,0.57455,0.15114,0
0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.95704,-0.12095,0.63318,-0.1269,0.96365,-0.18242,0.97026,0.0846,0.9200299999999999,-0.01124,0.8354299999999999,-0.24719000000000002,1.0,-0.31395,0.9927299999999999,-0.21216,0.9867799999999999,-0.21018,1.0,-0.27165,0.9312600000000001,-0.39458000000000004,1.0,-0.19233,0.8879299999999999,-0.31565,0.81428,-0.23728000000000002,0.89095,-0.31856999999999996,0.69531,-0.41573000000000004,0
1.0,0.0,0.68729,1.0,0.9197299999999999,-0.7608699999999999,0.8177300000000001,0.04348,0.7608699999999999,0.10702,0.8678899999999999,0.73746,0.70067,0.18227000000000002,0.7592,0.13712,0.9347799999999999,-0.25084,0.70736,0.18729,0.64883,0.24581999999999998,0.60201,0.77425,1.0,-0.53846,0.8926200000000001,0.22216,0.7107,0.53846,1.0,-0.06522,0.56522,0.23913,1
